0,-2288079.91,430108.78,1845485.59,736066.72,18487604946.68,266797264.94
1,-1459527.53,384640.64,1074886.89,501520.45,4719417715.18,325355405.68
2,-1171690.05,372793.95,798896.10,387580.65,3257628853.80,340002200.31
3,-1080928.12,367091.25,713836.86,346494.94,2274892098.08,334488722.01
4,-1027771.97,363547.18,664224.79,315448.28,1918781388.40,329584702.16
5,-993426.06,363450.18,629975.88,297587.37,1691351086.81,322573708.78
6,-875301.47,357038.88,518262.59,247395.63,1335087634.94,311175860.50
7,-811172.84,337509.56,473663.28,221660.84,942678752.81,296559501.05
8,-779906.01,331132.07,448773.94,210786.94,708773754.75,286347910.98
9,-734585.96,322563.14,412022.81,191184.69,608748804.49,279232481.88
10,-671768.32,314055.20,357713.12,162698.60,542347399.85,268820983.89
11,-645061.23,314890.33,330170.90,147775.73,499023043.49,254971525.45
12,-615831.51,307936.55,307894.96,133448.41,443173499.51,243966228.20
13,-595001.65,295737.63,299264.03,128363.58,403898448.79,235111908.17
14,-623056.55,288272.27,334784.28,140814.30,376848578.09,227186209.22
15,-612405.14,279365.04,333040.10,140012.07,405928223.99,220655777.57
16,-591832.13,278799.45,313032.69,133538.88,418003463.38,214920109.03
17,-593461.27,279865.69,313595.58,130265.62,404686478.88,213040260.34
18,-583466.14,279438.49,304027.65,124217.60,411152841.18,211629583.17
19,-548021.55,275149.07,272872.49,107796.84,408985419.82,208969260.35
20,-534109.48,272009.02,262100.45,103242.81,398812535.86,207948686.54
