0,-2561279.41,255360.21,2293488.18,881385.32,257434021.39,30117896.38
0,-2110836.11,281498.95,1816428.18,731827.30,209014817.84,19972245.78
1,-844686.52,202382.09,642304.43,305394.37,111845987.41,25772605.10
2,-608043.04,185223.69,422819.35,187782.82,65290483.40,26019334.13
3,-458705.53,159319.33,299386.20,126489.85,48843725.35,24011957.55
4,-484213.05,153387.68,330825.37,144284.88,45628004.87,21546154.35
5,-488488.88,147935.07,340553.81,147561.68,41405026.79,19609591.88
6,-465488.80,133666.32,331822.47,141290.25,40124766.59,17945290.07
7,-470297.43,131287.12,339010.31,144769.25,41918647.46,16284754.81
8,-514170.74,130902.53,383268.21,167027.18,43742991.47,15072516.99
9,-429847.26,134596.02,295251.24,127777.09,38823413.60,13599636.15
10,-458878.39,125728.52,333149.87,142293.93,33556465.02,12393440.67
11,-415889.97,120808.49,295081.48,121772.94,30684991.35,11443657.25
12,-465984.78,132674.71,333310.08,139418.53,27156640.46,10817171.67
13,-499140.60,120043.15,379097.45,165010.12,26057541.69,10784347.71
14,-443274.78,112917.78,330357.01,141472.13,26065975.07,10962280.42
15,-404816.16,123853.13,280963.03,115981.69,25629833.76,11322831.17
16,-406971.63,124322.35,282649.28,115983.54,24893709.94,11439971.64
17,-412352.65,116267.60,296085.05,118602.47,23681723.19,11084085.13
18,-428477.36,117045.01,311432.35,128705.39,21664207.74,11345617.03
19,-375381.80,116064.67,259317.14,104624.28,20707672.81,11506514.95
20,-417196.96,127006.24,290190.71,121391.49,19447695.59,11573796.98
