0,-8951436.23,496362.96,8455073.27,2114255.69,4023918523.06,292883.80
1,-8199828.19,503777.62,7696050.56,2053397.29,2113770696.55,-19881.17
2,-6480834.40,494274.05,5986560.36,1761265.77,978364993.67,18233.02
3,-6103678.44,491799.20,5611879.24,1573716.79,1125204730.71,11211.27
4,-6521313.86,487057.73,6034256.13,1594383.19,1453610297.92,9122.44
5,-6034509.14,470711.29,5563797.84,1510602.21,1397324963.91,13240.61
6,-7686533.59,457241.72,7229291.87,1702867.88,1772500495.26,29831.22
7,-7381192.11,462254.00,6918938.11,1666150.64,1748971574.54,-2178.91
8,-5630336.99,437689.74,5192647.25,1373765.10,1549761792.24,-3461.68
9,-5375024.30,421694.77,4953329.53,1311366.78,1626381537.67,23271.88
10,-5098805.74,403733.65,4695072.09,1247378.84,1714545479.87,6365.69
11,-5180518.18,397869.13,4782649.05,1283064.29,1528281359.41,15181.00
12,-4936211.96,395027.49,4541184.47,1241331.04,1514030655.77,18367.09
13,-5238573.46,398432.50,4840140.96,1309642.01,1707651912.78,22957.08
14,-5311570.81,397576.89,4913993.92,1304793.40,1623705798.24,15423.68
15,-5349670.90,392988.54,4956682.36,1301946.56,1479458194.36,16052.77
16,-5322829.11,371897.86,4950931.25,1275264.60,1229317215.30,14041.47
17,-5159337.33,363878.55,4795458.78,1250746.71,922570042.51,2390.56
18,-5169131.92,376804.84,4792327.08,1288643.86,727643134.60,8706.47
19,-5356140.78,368856.39,4987284.39,1350436.70,605144664.94,10470.70
20,nan,nan,5360729.13,1375682.05,nan,nan
21,nan,nan,229394.65,85797.81,nan,nan
22,nan,nan,229394.65,85797.81,nan,nan
0,-4854197.93,489647.27,4364550.66,1754685.22,1029994385.89,344395.85
1,-4552766.97,488896.92,4063870.05,1615627.67,686127118.96,25916.10
2,-4676110.04,478859.63,4197250.41,1664451.67,479534484.04,28659.01
3,-4491117.47,479638.28,4011479.18,1612452.55,425133557.36,20974.30
4,-4664178.87,492815.20,4171363.67,1648214.26,427573128.01,21681.05
5,-4748257.22,500742.40,4247514.83,1625181.83,504209834.05,23005.34
6,-4536800.14,493766.03,4043034.11,1558727.52,496232812.38,13524.21
7,-4560272.42,496411.15,4063861.27,1565425.00,493440952.88,20345.93
8,-4512246.66,499891.61,4012355.05,1533179.55,568915800.82,12969.45
9,-4463173.45,503080.84,3960092.61,1498879.80,601169064.64,20090.08
10,-4344529.68,483670.55,3860859.14,1490165.06,540690965.14,12995.61
11,-4085062.18,458163.86,3626898.31,1380291.66,608829987.27,7782.08
12,-3909972.76,438784.23,3471188.54,1252945.56,713773845.25,6968.97
13,-3840534.37,433857.24,3406677.13,1219376.77,753921459.64,13401.22
14,-3963748.70,444524.28,3519224.42,1257966.15,810017402.92,6637.61
15,-3872702.87,428384.85,3444318.03,1200228.61,782882686.56,2877.79
16,-3951078.12,432286.21,3518791.91,1229124.74,828752265.93,12643.62
17,-4143309.14,443812.54,3699496.60,1318269.46,685537958.02,14926.58
18,-4157157.64,449632.48,3707525.15,1352157.68,565738082.12,9787.19
19,-4592536.28,472673.00,4119863.28,1478209.80,560212866.51,15775.97
20,-4814598.75,490449.41,4324149.34,1557752.47,458532478.79,11112.48
21,-5133799.41,512893.36,4620906.05,1621306.96,367038957.03,11158.80
22,-5183622.33,509327.30,4674295.03,1651773.37,305571727.96,8606.35
23,-5143753.60,499310.34,4644443.26,1637652.79,290850541.77,11846.38
24,-4987354.34,488320.68,4499033.67,1588129.21,303723798.00,6865.77
25,-5018290.88,498377.74,4519913.14,1641086.20,248330144.81,8113.12
26,-4863523.22,502021.30,4361501.92,1610389.37,204724758.88,4635.57
27,-4927809.35,507930.29,4419879.06,1662520.67,179362772.33,10581.65
28,-5858634.15,509579.64,5349054.52,1988043.96,230908930.77,12467.46
29,-5304558.73,503029.18,4801529.55,1827565.73,171104766.83,4148.37
30,-5482938.31,494322.59,4988615.71,1862747.64,145702630.37,8310.23
31,-5306188.67,491197.94,4814990.73,1790819.55,109793412.72,5701.02
