0,-1592314.91,409902.06,1173008.74,549386.44,3264372867.86,227199880.35
1,-1131486.93,374087.48,757399.45,372963.82,2647142119.60,290482951.75
2,-993130.08,356975.72,636154.36,317494.76,1577460399.21,297452177.27
3,-920910.00,344405.13,576504.87,288037.60,1219477236.48,295961141.58
4,-891889.08,335918.85,555970.23,275924.79,1084386558.38,292799069.04
5,-819267.61,326597.87,492669.73,241658.89,953901663.73,289362241.01
6,-809452.69,323244.55,486208.13,237566.99,794527506.36,283433405.48
7,-833286.13,322615.95,510670.18,253125.88,717644482.11,279399835.46
8,-784983.66,323047.20,461936.46,225565.66,645651052.24,277469453.39
9,-751739.70,314723.72,437015.98,211243.78,610097943.71,272561158.23
10,-740903.01,310991.45,429911.56,208372.26,587367180.29,268774505.60
11,-725883.26,309142.84,416740.42,200942.36,556856433.14,264179849.80
12,-700913.80,301516.89,399396.91,190596.07,518396156.11,260114936.84
13,-642355.36,290490.91,351864.45,163293.80,478722589.18,255061838.70
14,-614559.35,279937.51,334621.84,154312.98,439635544.74,246799778.21
15,-594737.31,272536.49,322200.82,146945.05,408496989.41,237797226.47
16,-576307.72,266679.46,309628.26,139283.70,378015871.90,230252952.06
17,-563747.01,262690.93,301056.08,133841.80,364731118.33,223049343.83
18,-529083.98,257391.03,271692.96,116275.61,342894135.30,216012476.82
19,-515343.39,251116.93,264226.46,111248.36,318926691.19,208547314.58
20,-494666.16,245502.33,249163.83,102647.16,300705769.66,202373342.15
