0,-1338548.08,367242.55,962773.22,328657.40,205108644.42,9173513.95
1,-635129.97,266909.35,368220.61,140352.30,117810891.11,6326146.21
2,-517832.75,246153.58,271679.17,98709.13,103779936.53,7607217.55
3,-453629.74,191345.53,262284.21,104646.82,80983720.31,8159679.74
4,-397993.26,180659.97,217333.29,86421.67,67249906.64,8126141.86
5,-381254.09,173091.62,208162.47,83692.00,59649957.52,8033090.29
6,-363508.58,153650.62,209857.96,85162.13,54390300.35,8334554.10
7,-369098.81,168598.15,200500.66,82997.26,50355674.83,8548709.76
8,-356302.81,160955.77,195347.04,75557.16,44733380.52,8620627.70
9,-313786.46,141080.27,172706.19,65119.11,40475652.40,8523165.10
10,-359393.40,156060.43,203332.97,73065.12,41666200.54,8230153.98
11,-353183.80,146319.53,206864.27,76794.98,41197115.36,7402376.36
12,-275847.74,130402.91,145444.83,53815.68,36541273.90,6497178.88
13,-271815.68,123300.23,148515.46,57669.94,31223454.35,6038263.48
14,-296766.31,131130.17,165636.14,61642.59,28378927.03,5431460.46
15,-291703.25,132803.19,158900.06,52974.43,24300809.50,5249851.47
16,-268859.20,117144.15,151715.05,53904.21,23759295.63,5480511.20
17,-236205.80,106848.79,129357.02,44606.75,23620453.52,5626425.78
18,-255655.77,113317.43,142338.34,51151.84,22035160.71,5577058.96
19,-254219.16,129068.05,125151.11,43399.81,21088440.57,5321069.66
20,-269764.91,115163.42,154601.49,53265.98,20663481.77,5664830.07
21,-253992.59,119282.21,134710.38,47872.36,20123189.13,6035343.79
