0,-2198980.06,503419.19,1688062.15,457331.28,1056052649.93,16056445.15
1,-2051862.71,495894.50,1555968.21,454713.54,1684045897.55,32780773.19
2,-2002377.81,514383.83,1487993.98,399862.62,2664934662.07,46637120.61
3,-2156176.39,542731.12,1613445.27,469313.90,2673589008.18,64152448.91
4,-1934904.11,548875.26,1386028.85,411729.11,3072378519.73,79056992.42
5,-1769573.57,517530.96,1252042.61,364047.95,3206818717.62,92143145.72
6,-1708192.63,500805.59,1207387.05,353797.85,2252440930.14,97445259.82
7,-1590203.69,473017.67,1117186.01,338306.48,2610109170.58,98330787.65
8,-1666813.56,514517.05,1152296.51,374268.93,2700977592.59,94626240.98
9,-1628877.94,488402.73,1140475.21,354073.28,2583365349.79,88452180.47
10,-1526410.60,494306.97,1032103.62,327928.74,2789672087.20,91953876.95
11,-1632257.43,500492.13,1131765.30,367484.99,2436737837.21,94018796.52
12,-1581451.99,481718.16,1099733.83,363347.09,2365893517.55,90832724.00
13,-1534254.84,489310.31,1044944.53,331262.86,1914887057.76,90141390.56
14,-1541073.64,486349.53,1054724.12,317139.51,2687941841.80,89355609.78
15,-1433647.72,495697.03,937950.69,294507.93,2718889576.62,86692494.78
16,-1560163.98,510065.98,1050098.00,346052.56,2884053781.52,88025009.54
17,-1341686.56,503391.57,838294.99,282099.04,1667120680.17,89786892.44
18,-1163259.48,467890.75,695368.73,243095.38,1553130406.64,93417675.70
19,-1256117.18,465580.52,790536.67,259347.40,1693488457.72,93964582.71
20,-1159687.58,455392.58,704295.00,236050.29,1631830794.62,92173369.33
21,-1069469.74,434461.15,635008.58,218658.32,1666625247.19,88530784.74
