0,-1955821.49,355564.05,1590007.07,435670.12,1022707857.88,14849411.40
1,-1434220.93,298150.39,1136070.54,347902.60,1884377207.75,26554556.05
2,-1552897.87,306963.11,1245934.75,393339.78,2315009178.26,32887129.37
3,-1412976.55,297566.82,1115409.73,382073.65,2154278938.39,39862658.18
4,-1174046.90,322207.28,851839.61,324119.80,916070265.91,44042118.15
5,-1099408.33,321530.68,777877.64,301980.24,1058205236.98,47929606.95
6,-1053721.12,305496.37,748224.75,279615.24,750116990.52,49581587.99
7,-886192.49,289705.20,596487.29,232187.11,717596685.02,53082579.08
8,-927554.29,304025.85,623528.43,238757.57,683364925.96,55155334.73
9,-962354.02,316699.65,645654.37,249980.94,606664152.92,59851325.31
10,-1039072.13,317344.12,721728.00,267885.07,609459132.54,62427895.33
11,-921939.50,310007.33,611932.17,231790.78,588448482.58,64743070.01
12,-895276.63,330432.68,564843.94,219085.65,518899637.52,65398012.46
13,-881348.82,328677.11,552671.71,215704.96,565267655.89,65504132.64
14,-722279.88,292087.49,430192.40,173444.27,455494332.36,66153935.56
15,-745032.15,291545.27,453486.88,192371.86,351395946.54,64868408.55
16,-879390.16,302378.58,577011.58,221515.56,350509507.14,65860821.64
17,-828263.77,309740.98,518522.78,195343.79,391036338.23,63051165.73
18,-744922.47,317400.26,427522.21,158974.91,483258534.31,57788823.54
19,-843483.83,317891.19,525592.64,204668.87,604386139.52,52030501.69
20,-564332.49,244679.74,319652.75,132222.87,282803038.00,50651149.07
21,-729047.43,297963.76,431083.67,164530.12,207230577.21,53213322.41
