0,-1881891.80,489786.66,1385734.02,420350.33,15110014777.18,138597390.52
1,-1681919.18,480849.98,1201069.20,390931.59,15779475392.88,117076244.66
2,-1539727.60,479350.30,1060377.30,334986.29,16886661171.04,143217042.04
3,-1503708.04,465417.37,1038290.67,344519.70,19381437390.58,183634481.08
4,-1462775.29,470955.57,991819.72,327274.89,18378309976.32,209240076.20
5,-1336513.08,456323.12,880189.96,301415.65,18096882785.82,202475935.49
6,-1358964.11,456206.30,902757.81,308248.13,15652853894.35,202268797.66
7,-1172387.16,446180.80,726206.36,263953.49,11751188633.82,202020327.05
8,-1136288.68,445506.68,690782.00,256948.18,9031921357.13,205771033.77
9,-1023310.67,437000.85,586309.82,221832.45,7933902699.87,224621841.72
10,-979428.77,419282.62,560146.14,216137.61,5813597031.29,222980130.16
11,-880012.44,412280.75,467731.69,187626.12,4281146824.50,220166888.59
12,-818144.46,396707.51,421436.95,175583.87,3696247136.83,214352339.40
13,-758893.09,400087.36,358805.73,145722.23,3173797551.06,215839577.22
14,-723727.29,398068.13,325659.16,127325.42,2729209208.34,206053671.02
15,-690695.45,383583.64,307111.81,122931.72,2497290543.37,200241018.56
16,-672193.94,382579.77,289614.18,112437.66,2276477604.16,191807338.17
17,-664441.58,393352.37,271089.20,102700.49,2014458548.80,185786501.91
18,-668335.30,393680.07,274655.23,104324.79,1792190466.82,183549753.50
19,-636954.96,378862.51,258092.45,98468.61,1655366810.46,184788566.12
20,-623196.47,375423.75,247772.72,94893.66,1576794811.06,186253178.55
21,-621990.88,376036.91,245953.96,94671.60,1488975926.33,184010801.64
