0,-2328095.40,425130.23,1894439.83,499570.28,35902157267.08,92745453.29
1,-1801584.42,405130.44,1396453.98,437410.10,33830948067.73,68779838.22
2,-1736069.05,405187.87,1330881.18,438277.71,24086693031.23,108688644.95
3,-1338672.36,389234.43,949437.93,355740.48,9748712061.41,152197763.49
4,-1448430.89,375797.01,1072633.88,390371.11,8435121268.31,213100386.61
5,-1314053.81,368944.53,945109.29,362278.97,6695654088.96,215169621.90
6,-1084120.09,349110.24,735009.85,305002.21,5273772529.86,234928709.88
7,-867678.27,325360.09,542318.18,237492.39,4305118106.11,237135252.10
8,-856720.61,333466.52,523254.08,227875.55,3424873194.55,228770281.67
9,-800205.52,328422.41,471783.11,206544.30,3045944260.46,217337926.81
10,-717783.24,309766.76,408016.48,182134.95,2686749045.15,208969703.60
11,-701969.98,315308.01,386661.97,164719.08,2388706666.07,201976684.29
12,-660620.88,298751.86,361869.02,156909.77,2234710992.55,194412906.07
13,-614722.25,293267.10,321455.15,141758.71,1947216102.83,187177429.60
14,-603606.68,290387.00,313219.68,136825.84,1789836613.42,181936253.57
15,-553188.08,282199.84,270988.24,119035.45,1567408975.31,178805853.97
16,-539128.50,286984.87,252143.62,108654.36,1457089420.95,175845896.44
17,-537949.64,285813.65,252136.00,107179.99,1351034896.58,171609307.45
18,-513910.26,281180.35,232729.91,99676.04,1252428373.26,168084960.07
19,-516278.90,284495.27,231783.63,96853.58,1167034418.97,162354017.58
20,-491786.35,271718.09,220068.26,91063.60,1081189223.32,159207411.72
21,-479060.79,267523.20,211537.59,89714.45,1002266748.09,157334172.09
