0,-3133322.49,393370.93,2728259.30,1023478.26,393872186.64,32798732.45
1,-1341358.75,312677.98,1028680.77,485867.35,419498162.37,44631571.54
2,-931261.34,211955.07,719306.27,340156.93,294246697.71,40349120.00
3,-651208.29,173776.28,477432.00,226040.46,168843769.73,33863236.03
4,-514723.29,126024.25,388699.04,175910.95,109144713.85,28381796.34
5,-492541.70,119724.50,372817.20,170829.40,86978057.59,24788923.71
6,-481375.23,114479.43,366895.80,163145.47,74433663.90,22535010.95
7,-498134.36,117064.43,381069.93,172670.37,67526726.23,21013731.05
8,-473690.44,124821.81,348868.63,148227.90,57682881.07,19377039.82
9,-449469.51,122925.49,326544.02,139536.76,49616860.93,18001345.45
10,-451904.74,117912.59,333992.15,143901.37,43521848.90,17067863.44
11,-438415.54,112659.73,325755.81,139511.35,40396892.36,16669022.80
12,-460666.19,119184.66,341481.53,147272.95,37978161.59,16106482.11
13,-444888.75,120960.94,323927.81,140848.41,36331720.88,15649863.16
14,-496811.83,120167.55,376644.28,158377.00,32399977.40,15088582.57
15,-436880.05,124301.01,312579.04,130864.59,31547231.89,14803358.20
16,-451951.63,120996.16,330955.47,140101.40,29529962.98,14619333.21
17,-419756.57,120663.55,299093.02,125292.08,29804695.16,14664203.36
18,-426980.61,117530.87,309449.74,129713.49,27228957.25,14727250.85
19,-447079.74,129561.72,317518.02,136567.66,26970221.74,14771220.18
20,-556538.34,126432.02,430106.32,195497.95,25395907.35,14891822.34
