0,-2850399.60,469995.64,2372394.01,893953.55,1341996341.59,40019529.19
1,-2275502.84,445471.63,1830031.21,794141.18,1744252502.24,87186120.27
2,-2900349.46,442860.07,2457489.38,991377.63,1933981271.81,120016438.20
3,-2073433.97,418479.53,1654954.44,733968.40,1789189420.62,137873455.50
4,-2388001.46,449722.24,1938279.22,810830.96,1673196364.67,149197085.92
5,-2013117.26,399364.52,1613752.75,705396.73,1402328751.09,154930859.40
6,-1584820.91,425234.77,1159586.14,523716.88,1311707867.17,155294992.34
7,-1871923.83,440036.01,1431887.82,622248.14,1130605103.00,152162082.24
8,-1312990.74,399256.83,913733.91,423156.12,937663786.66,149285756.10
9,-1397749.63,411166.89,986582.74,458166.69,904076344.24,145708687.85
10,-1424708.35,417907.22,1006801.13,477898.25,849305971.37,140896544.67
11,-1384785.72,380088.04,1004697.68,494000.84,851352876.72,136197902.46
12,-1338315.26,383560.22,954755.03,461444.13,818307305.74,135337770.82
13,-1218095.81,378482.63,839613.18,393228.24,800840302.54,132685330.82
14,-1197771.32,362583.43,835187.89,391276.50,740317647.45,127051259.55
15,-1033432.13,375149.29,658282.84,303540.70,697482497.55,122224299.16
16,-1119773.70,374219.49,745554.21,343174.59,633986065.36,117796748.48
17,-1157958.16,381799.31,776158.85,356550.63,555684973.27,116085056.52
18,-1012373.81,375933.89,636439.93,293712.86,529206683.39,113367979.13
19,-976867.25,369853.68,607013.57,285676.31,539765512.04,108167324.96
20,-1018367.60,365916.40,652451.20,308626.39,537306146.54,104660516.26
21,-1053368.24,357958.63,695409.61,322503.59,565069128.20,102138646.30
