0,-1420134.80,345968.86,1063772.41,363368.41,227207373.96,12161237.61
1,-744825.03,288105.02,456720.01,177000.42,308875151.55,15176258.00
2,-581031.68,250518.89,330512.79,131956.31,207576737.50,13225669.41
3,-510133.76,209887.46,300246.29,122869.58,124057991.42,11219163.25
4,-455005.76,186751.79,268253.98,112021.12,98255716.12,10276833.84
5,-416739.32,180812.30,235927.02,91013.17,96197202.92,9254840.82
6,-382928.96,179977.42,202951.53,81505.43,90060286.08,7695995.97
7,-362874.86,167545.83,195329.03,71477.57,79259353.73,5320615.16
8,-331452.61,144385.15,187067.45,69309.29,67342372.11,3498457.27
9,-308180.62,143234.20,164946.42,60280.21,64290252.57,2295307.31
10,-340847.74,155653.05,185194.70,64853.55,66673696.83,1883055.95
11,-304572.29,152238.33,152333.95,58290.98,64068514.12,1836403.76
12,-280026.18,125360.29,154665.89,59579.78,62418879.25,1459166.70
13,-277161.72,123588.32,153573.41,58438.68,60198084.31,672741.06
14,-300004.65,136353.88,163650.77,64115.96,55110439.55,-411612.91
15,-262571.52,119090.33,143481.19,52294.52,48899783.65,-287824.86
16,-272424.21,114977.66,157446.55,56226.09,42310701.18,-209801.84
17,-264365.53,128156.37,136209.16,52785.17,41500620.79,-332048.88
18,-292828.28,125249.25,167579.03,62285.69,38525946.18,-433743.68
19,-258682.97,113796.80,144886.17,53890.07,37148715.13,104622.01
20,-285548.96,116563.90,168985.05,61308.20,36725115.74,569238.08
21,-280266.38,117507.95,162758.42,59854.02,34290263.11,921712.86
