0,-1399435.51,325836.63,1061214.67,364339.59,8229643972.53,57070997.48
1,-1271357.92,333346.16,938011.76,361889.27,11096260229.81,56597919.44
2,-1016549.02,295558.29,720990.73,305140.74,7840478930.00,96790145.88
3,-968302.53,294923.97,673378.56,291042.29,4536474101.27,124121908.74
4,-881745.48,280789.48,600956.01,265927.31,3542779899.42,162390877.69
5,-811580.77,301913.29,509667.48,221306.08,3019501891.34,183017932.93
6,-703804.36,276606.09,427198.27,186793.87,2562668932.63,179997304.76
7,-657500.91,268659.33,388841.58,175406.16,2280254846.30,172557522.04
8,-632669.23,269142.23,363527.01,160033.84,2110725434.48,172309963.62
9,-573838.02,257657.35,316180.67,137515.67,1825957184.02,170512362.04
10,-553233.66,258758.79,294474.88,127903.73,1597087854.50,167365510.75
11,-533130.39,253377.08,279753.32,122943.99,1481091625.48,166163876.49
12,-507392.95,244993.71,262399.25,112224.20,1246452823.44,164196241.05
13,-495261.19,242308.30,252952.89,102510.60,1083506895.62,165467401.39
14,-431054.65,225412.35,205642.30,85917.40,903162441.81,161123288.30
15,-417599.80,221135.69,196464.11,80920.68,771715153.27,155305606.29
16,-403554.56,216449.16,187105.40,76675.56,694164594.99,149367760.23
17,-366967.99,202878.21,164089.78,66209.38,613691163.42,146572928.71
18,-354853.37,201362.21,153491.15,60079.37,568023543.93,142473846.75
19,-353384.60,202433.95,150950.64,58634.13,496219661.07,139850456.74
20,-356719.28,201855.11,154864.17,60724.67,453161543.76,138751520.59
21,-368564.77,206183.34,162381.44,63338.92,431612812.64,137711478.71
