0,-2323571.91,422434.33,1889664.47,541580.36,856109048.91,17014559.00
1,-1860196.41,374705.65,1485490.76,441387.52,2195586043.13,26411367.03
2,-1639823.12,414484.85,1225338.28,395690.71,2787524690.67,33189009.34
3,-1634117.19,412350.36,1221766.83,399383.24,2158366615.58,50955607.46
4,-1627369.24,445121.78,1182247.46,367005.97,2084586843.79,70177634.64
5,-1264319.65,426907.44,837412.20,285909.20,1704430633.71,73754979.42
6,-1099654.57,397193.35,702461.21,250537.77,1070896787.46,74400407.68
7,-1296031.38,371041.63,924989.75,333567.28,1022110403.41,70677642.93
8,-1024221.85,359174.89,665046.96,244907.70,719489333.79,71119666.85
9,-959606.43,319860.72,639745.72,238713.72,604220077.14,70815682.45
10,-977262.45,370247.01,607015.44,206002.83,540493189.78,64713395.33
11,-893066.81,345641.62,547425.19,191316.92,589240157.52,61635199.15
12,-773613.72,319268.63,454345.09,160068.64,541577930.52,58284435.82
13,-756103.07,334427.62,421675.44,147933.25,448027568.25,57931411.29
14,-815092.95,314074.91,501018.04,174239.61,417350645.69,59882418.71
15,-858729.56,336953.76,521775.80,200770.78,567870047.52,58938643.57
16,-773216.99,306577.61,466639.39,175103.64,549227033.58,56055139.16
17,-720850.99,307127.84,413723.15,151688.07,456449050.44,57901876.10
18,-647865.88,300138.99,347726.89,123203.08,311252149.58,57798007.46
19,-754340.89,313143.97,441196.92,155581.82,363976134.37,59473440.50
20,-527784.87,257681.93,270102.94,106551.31,291523548.15,60537673.23
21,-498087.69,247675.24,250412.45,100147.94,275504869.00,59764122.37
