0,-1749331.45,396360.95,1342191.31,588140.86,5522556013.10,211691266.17
1,-1335629.78,369584.19,966045.59,479280.29,3991921299.64,268279866.47
2,-1085096.62,353694.29,731402.33,375184.04,2795240141.45,283478945.93
3,-1048847.16,354698.80,694148.35,356287.98,2046815350.71,291450160.89
4,-943865.48,344581.28,599284.20,306869.16,1752420885.60,290640789.34
5,-866048.54,328580.37,537468.17,269591.77,1537854318.95,276751567.21
6,-754559.11,303124.11,451435.01,221731.50,1215757135.21,260563147.84
7,-687760.09,293588.24,394171.85,186558.25,1026987713.27,245045232.71
8,-687984.50,289608.51,398375.99,189737.36,818380684.55,235777833.91
9,-663853.25,285739.14,378114.11,178199.33,699406714.23,231794074.68
10,-638624.38,279911.47,358712.91,163945.03,598851123.69,229580522.84
11,-618837.20,273124.67,345712.53,157415.13,542130623.82,226135460.80
12,-576229.79,263721.59,312508.19,137274.97,477609598.20,221252843.94
13,-528712.41,254615.69,274096.72,115208.06,414686464.07,215882201.52
14,-487203.19,243307.84,243895.35,98224.53,363100126.29,209098464.49
15,-462841.89,236336.26,226505.63,88062.10,327502097.43,203146878.74
16,-446494.15,231228.74,215265.41,82099.93,295667363.41,198327613.43
17,-436285.35,224663.13,211622.23,79815.42,280722305.09,193421618.33
18,-429744.48,222584.64,207159.85,76757.99,269192246.83,188898288.88
19,-414405.90,217217.61,197188.29,71274.02,251343600.53,185415874.10
20,-409176.53,213713.19,195463.33,70686.63,235143498.68,181901621.26
