0,-2989636.76,306397.82,2671776.66,972827.02,475058516.79,28923166.35
1,-869603.58,204940.04,664663.54,318793.80,452569238.96,24751183.53
2,-651892.36,145834.89,506057.48,225279.16,240275619.99,13202865.94
3,-559760.23,152861.02,406899.21,184504.18,139954227.53,10042652.51
4,-536367.87,147285.62,389082.25,178249.78,108928687.97,8364190.32
5,-488123.09,128205.74,359917.35,162932.14,89051504.22,7919567.03
6,-566084.78,148088.89,417995.90,191292.55,72601305.99,8215660.29
7,-508423.44,136859.09,371564.36,160620.90,64957499.11,8530289.73
8,-493008.92,131698.11,361310.81,159385.18,55516736.87,8646816.16
9,-491611.38,129339.27,362272.12,161700.83,51976194.65,8774424.57
10,-462806.36,122368.92,340437.44,149063.97,47607443.32,8766819.83
11,-475889.14,120127.27,355761.88,156461.31,45640693.42,8790167.12
