0,-11932679.44,421706.86,11442382.00,585405.88,14236115360.06,45743294.10
1,-5471100.09,389724.84,5081375.25,334375.51,12800632012.95,64411546.42
0,-78343907.07,444482.17,77547235.82,656990.19,554109772436.00,109366540.07
1,-41170559.67,397585.59,40772974.08,502191.72,303645027580.19,49694712.88
2,-39361280.54,422546.29,38938734.25,378576.44,349921927294.00,104588891.60
3,-29841061.69,398578.52,29442483.17,373807.95,290493655095.00,218964880.16
4,-25930513.49,382989.77,25547523.72,325203.80,260491118140.38,312179542.00
5,-24039758.33,412504.80,23627253.54,281622.38,221539202468.75,406601727.02
6,-20674250.89,394880.72,20279370.17,237104.95,189574415844.94,505643749.24
7,-16851547.27,373965.78,16477581.50,203789.75,159226637462.62,569014020.67
8,-15018761.53,332630.31,14686131.22,183259.85,138229532120.19,587884324.49
9,-13691986.08,322760.65,13369225.43,152508.36,122145999610.81,578660974.84
10,-11639024.21,297252.97,11341771.24,132519.54,111337545388.94,542735566.64
11,-11415450.70,286193.53,11129257.17,131205.64,107357593032.19,493158963.76
12,-10711636.21,299423.87,10412212.34,116578.15,102979196049.38,446948211.44
13,-9992770.60,288627.12,9704143.49,102146.85,97491267812.45,405363754.49
14,-8302632.21,258472.94,8044159.27,88640.57,94145858397.81,345087731.68
15,-7607093.56,244751.01,7362342.55,88709.60,92386258732.88,284169117.00
16,-9818558.53,303515.42,9515043.11,93421.76,87309302610.06,230294130.19
17,-8760818.74,272738.88,8488079.86,87681.91,83612477198.88,197581769.62
18,-8975717.50,257810.31,8717907.20,94645.26,79106050976.91,175916960.98
19,-7763037.32,263045.13,7499992.19,77690.89,73806639506.09,145991978.58
20,-7434256.76,255518.15,7178738.61,78391.28,69758028536.69,123832508.54
