0,-9783647.09,408305.38,9290164.52,506159.20,8741815750.63,61662690.57
1,-4410746.42,343816.23,4066930.19,281587.22,8651090901.73,81132138.48
2,-4140825.96,330861.69,3809964.27,256680.87,5971413199.61,63922901.32
3,-3093919.48,309196.27,2784723.21,203079.17,4633626187.47,56981790.55
4,-2816358.08,323883.73,2492474.35,167013.60,3773246515.42,54004440.27
5,-2599363.49,314992.24,2284371.25,162487.56,3062649028.95,48483787.35
6,-2263727.82,289933.64,1973794.19,139542.45,2548018451.81,42389229.34
7,-2367356.22,280994.84,2086361.37,135239.27,2165544931.23,32478762.10
8,-1953092.50,265321.40,1687771.10,114133.48,1991659988.54,24454867.46
9,-1513782.54,250221.51,1263561.03,91244.84,1718287429.05,17435848.52
10,-1785129.18,239360.77,1545768.40,102690.42,1483458870.76,14052933.25
11,-1537997.04,219538.34,1318458.70,95102.13,1373380354.73,10156222.75
12,-1776997.03,235174.30,1541822.72,105721.91,1286896508.16,7492970.04
13,-1800975.26,227314.08,1573661.18,104218.68,1216841117.18,6479957.13
14,-1574154.37,216789.57,1357364.80,90101.11,1138984382.45,6861627.59
15,-1501913.41,210630.86,1291282.54,85474.94,1156319149.23,7072828.96
16,-1372551.10,201050.85,1171500.24,75450.98,1123458514.71,7618518.74
17,-1553369.01,200611.92,1352757.09,85380.34,1057514936.21,8329817.79
18,-1691514.02,215601.08,1475912.95,84701.71,1014435813.35,8158660.00
19,-1436602.34,198443.54,1238158.80,75807.48,979139747.51,8104889.00
20,-1476802.61,206707.28,1270095.33,79524.56,954560739.01,8401653.44
0,-79517972.23,452084.50,78630538.65,742292.62,558812599619.00,237453920.48
1,-40323131.25,416626.25,39906505.00,461849.18,375633160362.12,497132168.03
2,-33098081.93,389492.47,32708589.46,384005.50,396861731422.62,547895492.13
3,-23979493.53,311387.66,23668105.87,306648.76,315488174886.50,622498703.72
4,-17974979.75,297978.88,17677000.87,247698.56,266002195264.75,663718585.91
5,-17616241.72,300403.00,17315838.72,216455.29,246368181340.81,639196363.94
6,-15462585.37,329322.78,15133262.59,179017.12,212433599106.19,583279744.91
7,-15682774.02,287169.52,15395604.50,206155.15,183922051536.94,520924659.47
8,-15943148.02,276377.41,15666770.61,213990.60,171162503868.00,469325501.55
9,-11358913.71,251499.52,11107414.19,145270.23,157136726577.62,427987137.44
10,-12320821.18,256764.23,12064056.95,151295.20,145088696128.47,375691867.43
11,-9306786.64,252486.46,9054300.18,113814.46,133747218535.66,334935899.87
12,-10212137.29,257040.01,9955097.28,123798.33,125751633780.81,303375261.66
13,-10389069.09,239800.47,10149268.61,123954.37,117021244263.31,265430444.98
14,-9472659.81,230256.03,9242403.77,113264.70,109274572740.39,238448685.34
15,-9343603.24,230923.74,9112679.50,113459.78,103193047250.52,222853360.20
16,-8357551.73,215309.32,8142242.41,100904.08,99102510910.23,206024584.40
17,-8899011.59,219290.23,8679721.35,101732.78,94805276599.66,190288437.25
18,-9559696.14,222845.40,9336850.74,107902.94,89835780034.59,176783449.18
19,-8715945.84,221519.94,8494425.91,103458.89,86744539283.88,166506517.29
20,-9240963.05,255797.13,8985165.92,109149.21,84636794635.28,161769841.17
