0,-1104120.02,367054.42,737065.60,266830.38,177798428.32,5609288.09
0,-1480566.94,355156.80,1125410.14,376327.56,265841194.45,7139064.35
0,-2656790.63,363019.22,2293771.41,907403.02,258172215.25,26084407.99
1,-1210244.96,283393.95,926851.01,439701.46,300252407.59,36720128.29
2,-640632.22,175333.82,465298.40,212471.96,214429203.33,31821378.07
3,-479467.46,137354.15,342113.32,146191.00,135886816.07,23697862.64
4,-481458.45,151602.57,329855.88,143424.99,113400537.90,16774817.29
5,-495466.24,146003.59,349462.65,155327.21,91772535.19,12433178.65
6,-528570.46,149294.53,379275.92,166110.85,80821619.22,10325066.13
7,-538509.44,140027.32,398482.12,171846.28,80519778.17,9400101.44
8,-490218.11,133520.61,356697.50,154715.89,78980934.74,8700347.66
9,-471539.99,135156.14,336383.84,144556.34,71218612.02,8200318.20
10,-451853.70,141884.28,309969.42,132224.84,61490790.98,7992686.96
11,-484823.84,135336.55,349487.30,154356.33,55622669.92,8303539.47
12,-535467.74,146470.89,388996.85,169299.08,50327328.41,8814965.91
13,-466957.64,134891.08,332066.56,143524.59,48935922.98,9248542.06
14,-516720.75,139304.45,377416.30,164525.27,45889408.45,9521897.77
15,-461192.14,140289.89,320902.25,133729.55,45604242.18,9674879.67
16,-411554.16,131041.10,280513.06,118618.63,45857995.12,9602545.92
17,-431714.43,128868.76,302845.67,126959.80,44556526.75,9588323.65
